2ID	IID	sex
70500	70500	1
70501	70501	1
70502	70502	1
70503	70503	1
70504	70504	1
70505	70505	1
70506	70506	1
70507	70507	1
70508	70508	2
70509	70509	2
70510	70510	1
70511	70511	2
70512	70512	2
70513	70513	2
70514	70514	0
70515	70515	1
70516	70516	1
70517	70517	1
70518	70518	1
70519	70519	2
70520	70520	1
70521	70521	2
70522	70522	1
70523	70523	2
70524	70524	2
70525	70525	1
70526	70526	1
70527	70527	2
70528	70528	1
70529	70529	1
70530	70530	1
70531	70531	1
70532	70532	2
70533	70533	1
70534	70534	2
70535	70535	1
70536	70536	1
70537	70537	2
70538	70538	1
70539	70539	2
70540	70540	2
70541	70541	1
70542	70542	2
70543	70543	1
70544	70544	1
70545	70545	2
70546	70546	2
70547	70547	2
70548	70548	1
70549	70549	1
70550	70550	1
70551	70551	1
70552	70552	0
70553	70553	1
70554	70554	2
70555	70555	1
70556	70556	2
70557	70557	2
70558	70558	2
70559	70559	1
70560	70560	1
70561	70561	1
70562	70562	2
70563	70563	2
70564	70564	1
70565	70565	0
70566	70566	1
70567	70567	2
70568	70568	2
70569	70569	2
70570	70570	2
70571	70571	2
70572	70572	1
70573	70573	1
70574	70574	2
70575	70575	1
70576	70576	2
70577	70577	1
70578	70578	1
70579	70579	2
70580	70580	1
70581	70581	1
70582	70582	1
70583	70583	1
70584	70584	1
70585	70585	1
70586	70586	2
